loudness,sub_bass,bass,low_mid,mid,high_mid,presence,brilliance,pulse
0.4049715,0.13859256,0.3197842,0.23276998,0.14015037,0.17007436,0.12935351,0.19928087,0.0
0.508582,0.13859256,0.34638834,0.30156094,0.14015037,0.17007436,0.12935351,0.1528357,0.0
0.48161262,0.16275935,0.34638834,0.23276998,0.2998359,0.42103088,0.24815318,0.1528357,1.0
0.48161262,0.16275935,0.3258458,0.16399057,0.2998359,0.42103088,0.24815318,0.1528357,0.0
0.48161262,0.16275935,0.29886106,0.16399057,0.27057317,0.38777864,0.22655545,0.13736701,0.0
0.4861113,0.17542884,0.29886106,0.37777716,0.25021577,0.36024097,0.19323246,0.13088329,0.0
0.4861113,0.17542884,0.30218464,0.41609365,0.16812286,0.25880238,0.1580587,0.12265456,0.0
0.4735074,0.08773352,0.30218464,0.41609365,0.13094814,0.19775727,0.11245015,0.11673114,0.0
0.4735074,0.08773352,0.30218464,0.41609365,0.13094814,0.19775727,0.11245015,0.11673114,0.0
0.5555757,0.36896166,0.4045952,0.22816125,0.3263098,0.37802687,0.29077378,0.23883654,1.0
0.5555757,0.36896166,0.4045952,0.19228742,0.3263098,0.4432195,0.29077378,0.23883654,0.0
0.3916998,0.25331423,0.21972191,0.19228742,0.25963685,0.37802687,0.22183001,0.21293399,0.0
0.3916998,0.22973964,0.21972191,0.19982374,0.22142847,0.34370765,0.21123502,0.20834391,0.0
0.3916998,0.1916298,0.22796404,0.26159003,0.21112406,0.2689198,0.16557303,0.20414698,0.0
0.38585722,0.1844094,0.23975872,0.26159003,0.116804816,0.17476094,0.123476945,0.1985417,0.0
0.38585722,0.1916298,0.30473313,0.26159003,0.116804816,0.17476094,0.123476945,0.19396512,0.0
0.5229564,0.2566482,0.49081272,0.25529537,0.24100623,0.3861143,0.19281927,0.14153445,1.0
0.5229564,0.2566482,0.49081272,0.13709188,0.24100623,0.3861143,0.21865334,0.14153445,0.0
0.41554296,0.23194347,0.28913602,0.13709188,0.2364981,0.38415843,0.19281927,0.10752102,0.0
0.39926317,0.15502477,0.27500394,0.31377825,0.21260321,0.3207919,0.18507065,0.10593326,0.0
0.3666627,0.13193922,0.24135733,0.31377825,0.16258311,0.285138,0.14685336,0.10593326,0.0
0.2686754,0.10464431,0.16682845,0.20569575,0.15937711,0.25852567,0.14670712,0.10593326,0.0
0.2686754,0.10464431,0.16682845,0.20569575,0.16258311,0.25852567,0.14685336,0.108797394,0.0
0.54844475,0.2655061,0.3855043,0.18871583,0.29766685,0.38329452,0.22356409,0.14174932,1.0
0.54844475,0.2655061,0.4380423,0.2413066,0.29766685,0.38329452,0.22356409,0.14174932,0.0
0.45560578,0.2002003,0.3855043,0.2413066,0.24249174,0.36826423,0.20560564,0.14174932,0.0
0.4450581,0.16161972,0.30515105,0.35791877,0.23141895,0.32778552,0.18197435,0.1539768,0.0
0.43695134,0.13402472,0.2621593,0.37891218,0.15640713,0.23507375,0.15459645,0.15467021,0.0
0.36577287,0.09731837,0.2621593,0.35791877,0.15640713,0.23507375,0.13194525,0.1539768,0.0
0.36577287,0.09731837,0.2621593,0.37891218,0.15865843,0.27102593,0.13194525,0.15467021,0.0
0.53626686,0.2699254,0.44808894,0.21533884,0.27103764,0.3680444,0.2724534,0.18439597,1.0
0.53626686,0.2699254,0.44808894,0.19846609,0.27103764,0.3680444,0.2724534,0.1956309,0.0
0.4182434,0.14694522,0.19828159,0.19846609,0.22807936,0.3680444,0.23326147,0.19617482,0.0
0.4152711,0.14370665,0.19828159,0.21841416,0.22767806,0.35140264,0.20098767,0.21928823,0.0
0.4152711,0.14370665,0.20060477,0.2534448,0.13693954,0.17845349,0.14447035,0.21928823,0.0
0.35806027,0.08306454,0.20653619,0.27561414,0.10699647,0.17845349,0.11626705,0.17916825,0.0
0.35806027,0.08306454,0.27201623,0.27561414,0.10699647,0.18687671,0.11626705,0.17916825,0.0
0.5025797,0.118784435,0.45366395,0.27561414,0.28928313,0.40505677,0.23635493,0.17837404,1.0
0.5025797,0.1422697,0.45366395,0.24536325,0.28928313,0.41772744,0.23635493,0.17837404,0.0
0.38571092,0.118784435,0.27030137,0.2322222,0.25489408,0.40505677,0.21440661,0.17745231,0.0
0.38571092,0.12161502,0.27030137,0.2322222,0.23009011,0.36932653,0.19777945,0.17239568,0.0
0.441311,0.12161502,0.17709291,0.44187197,0.16308317,0.25694108,0.14384337,0.15318465,0.0
0.441311,0.12161502,0.19367723,0.44187197,0.1233084,0.22259156,0.11970414,0.1352381,0.0
0.47256693,0.13324651,0.19367723,0.44187197,0.1233084,0.22259156,0.11970414,0.1352381,0.0
0.5594264,0.24109271,0.43148085,0.36351496,0.28319645,0.3839781,0.26764345,0.19347602,1.0
0.5594264,0.24109271,0.43148085,0.2464289,0.28319645,0.3839781,0.26764345,0.19347602,0.0
0.42486778,0.1609401,0.3664348,0.2464289,0.21746676,0.3405185,0.23846295,0.17412369,0.0
0.39573044,0.12195107,0.27534023,0.27714586,0.208034,0.32092598,0.1910875,0.17251664,0.0
0.39220878,0.12195107,0.17446977,0.3185273,0.14245033,0.2617185,0.15618026,0.13792664,0.0
0.3329161,0.13341276,0.17446977,0.27714586,0.14245033,0.21189956,0.11828617,0.12954183,0.0
0.3329161,0.13452552,0.17446977,0.36970252,0.14867316,0.21189956,0.11828617,0.12954183,0.0
0.48590264,0.13452552,0.3986891,0.26361713,0.30030283,0.37575006,0.24335301,0.2149526,1.0
0.48590264,0.15294905,0.3986891,0.1519379,0.30030283,0.37575006,0.24335301,0.2149526,0.0
0.41868764,0.105501264,0.21546769,0.1519379,0.2494304,0.35205513,0.20194753,0.20384763,0.0
0.40915486,0.15294905,0.21546769,0.2241816,0.22029778,0.3421822,0.19395024,0.18699066,0.0
0.3980377,0.13485458,0.21189061,0.2552617,0.18209288,0.25950015,0.14264722,0.18699066,0.0
0.31951106,0.13485458,0.15459383,0.2552617,0.09659316,0.1657929,0.0973242,0.124582306,0.0
0.31951106,0.13485458,0.15459383,0.2552617,0.09659316,0.1657929,0.0973242,0.124582306,0.0
0.559396,0.34374884,0.46972355,0.16622666,0.269521,0.38038033,0.26102793,0.1339455,1.0
0.559396,0.34374884,0.46972355,0.15334268,0.269521,0.38038033,0.26102793,0.1339455,0.0
0.3550933,0.1469082,0.26923814,0.14655386,0.22684117,0.32145187,0.20468196,0.12117919,0.0
0.3550933,0.1469082,0.26923814,0.15334268,0.1782403,0.2810776,0.16282135,0.113585554,0.0
0.40655875,0.1469082,0.2724037,0.23772451,0.17751251,0.23802511,0.13195062,0.10356288,0.0
0.40655875,0.107197285,0.2724037,0.27397785,0.15457746,0.19826503,0.10455307,0.09950112,0.0
0.44681665,0.107197285,0.33215755,0.41612625,0.15457746,0.19826503,0.10455307,0.09950112,0.0
0.5199915,0.16674308,0.3115129,0.27397785,0.27909002,0.36350465,0.29617614,0.24631919,1.0
0.5199915,0.17454138,0.3115129,0.25885135,0.27909002,0.3710797,0.3091427,0.2520581,0.0
0.42004833,0.17454138,0.30844116,0.25885135,0.23590587,0.36350465,0.29617614,0.2520581,0.0
0.42004833,0.17530458,0.30844116,0.28738955,0.20345972,0.28293696,0.18572496,0.21845153,0.0
0.42944247,0.1835116,0.30844116,0.3361119,0.13529195,0.20906512,0.16240494,0.20950773,0.0
0.42944247,0.18640435,0.3270143,0.3361119,0.0875819,0.16352211,0.14713268,0.18409838,0.0
0.4464672,0.21179028,0.3895381,0.3361119,0.0875819,0.16352211,0.14713268,0.14868361,0.0
0.43793052,0.51560766,0.3895381,0.31074297,0.25392383,0.35675997,0.22679752,0.14868361,1.0
0.4645194,0.51560766,0.20916575,0.37633204,0.25392383,0.35675997,0.22679752,0.16409431,0.0
0.4645194,0.24223785,0.19652951,0.38014576,0.25392383,0.35675997,0.22679752,0.18087092,0.0
0.6174702,0.24223785,0.20916575,0.38014576,0.33485574,0.37090093,0.27656448,0.19581494,1.0
0.6174702,0.43821177,0.2200838,0.26647687,0.33485574,0.37090093,0.27656448,0.19581494,0.0
0.52139986,0.43821177,0.30669516,0.26647687,0.22383852,0.3022498,0.23708756,0.19581494,0.0
0.52139986,0.43742558,0.30669516,0.35070202,0.22383852,0.3022498,0.2253762,0.19490166,0.0
0.52139986,0.43742558,0.30669516,0.35070202,0.27527627,0.3208166,0.2253762,0.19001822,0.0
0.42827943,0.43742558,0.24922635,0.35882547,0.27527627,0.3208166,0.2253762,0.17174904,0.0
0.42827943,0.2162817,0.18239728,0.3809282,0.27527627,0.3208166,0.2330152,0.19001822,0.0
0.65182287,0.2162817,0.24922635,0.38126233,0.36739787,0.35934785,0.2330152,0.1938841,0.0
0.65182287,0.37527993,0.16921185,0.3809282,0.36739787,0.4189492,0.27447793,0.2300541,0.0
0.39724758,0.37527993,0.23725346,0.13860758,0.28178042,0.4189492,0.27447793,0.2300541,0.0
0.39724758,0.16645855,0.23725346,0.13860758,0.21804039,0.41570893,0.24957408,0.21830742,0.0
0.4288599,0.14423586,0.32125664,0.19162826,0.20331843,0.3192433,0.21359378,0.20211695,0.0
0.4288599,0.14423586,0.32125664,0.25290316,0.09831935,0.20632626,0.16816765,0.1741606,0.0
0.32193318,0.07201153,0.19410752,0.25290316,0.09490207,0.16403264,0.14151482,0.14417034,0.0
0.22572263,0.016873688,0.16583064,0.10465534,0.05433247,0.15918355,0.104080774,0.13280164,0.0
0.1569648,0.014639484,0.09180023,0.02862121,0.043413457,0.15196687,0.0807322,0.10376641,0.0
0.12335454,0.011933631,0.03012479,0.028060077,0.05433247,0.15918355,0.0807322,0.09854301,0.0
0.12335454,0.011933631,0.011272221,0.0079362,0.06757731,0.21111079,0.07416688,0.08821225,0.0
0.17069033,0.0038630133,0.006962205,0.0079362,0.1163618,0.29067823,0.11158439,0.06529961,0.0
0.19334795,0.006122051,0.0058489647,0.01125264,0.13977286,0.29441494,0.13195,0.055532664,0.0
0.17069033,0.0037419708,0.005134901,0.01125264,0.1163618,0.29441494,0.13195,0.052086554,0.0
0.15291107,0.006122051,0.0058489647,0.008537071,0.10898131,0.24133192,0.07629532,0.0446543,0.0
0.13924946,0.006101465,0.005134901,0.006882173,0.09648008,0.19101167,0.05297858,0.03615086,0.0
0.12813343,0.006269763,0.004253182,0.008537071,0.09648008,0.16746509,0.05297858,0.035269357,0.0
0.09649541,0.006426329,0.003975375,0.006882173,0.07643386,0.10448003,0.03899364,0.02975698,0.0
0.09649541,0.006426329,0.0036240767,0.0040950566,0.07643386,0.10448003,0.03899364,0.029754903,0.0
0.09649541,0.0037030536,0.0027686702,0.0037129477,0.07643386,0.10448003,0.04509262,0.029225256,0.0
0.07800041,0.0037030536,0.0027686702,0.0040950566,0.061158318,0.092365615,0.04509262,0.026236493,0.0
0.060435593,0.009980576,0.01716365,0.016178882,0.04624131,0.06674418,0.039676428,0.026236493,0.0
0.060379,0.025707025,0.022876896,0.017431023,0.038421024,0.06674418,0.02886486,0.023046765,0.0
0.060379,0.025707025,0.01716365,0.017431023,0.038421024,0.06674418,0.026817877,0.021108579,0.0
0.05588975,0.024525965,0.026183158,0.019511312,0.030584736,0.033651825,0.026817877,0.021108579,0.0
0.05588975,0.024525965,0.005883313,0.0129582435,0.030584736,0.033651825,0.023057723,0.021108579,0.0
0.104620785,0.024525965,0.005883313,0.0129582435,0.10945321,0.05209313,0.02739437,0.022228029,0.0
0.11781256,0.002980074,0.0027922434,0.0068361624,0.10945321,0.1381953,0.032447167,0.022172585,0.0
0.11781256,0.002980074,0.0027922434,0.0058492534,0.06986677,0.1381953,0.045767646,0.022228029,0.0
0.068985514,0.002980074,0.0024606655,0.0035396714,0.028574064,0.0722061,0.057187106,0.022538118,0.0
0.068985514,0.0036886209,0.0029076443,0.0018055936,0.014211384,0.055452652,0.10546687,0.09093604,0.0
0.068985514,0.0036886209,0.003503061,0.0018055936,0.014211384,0.055452652,0.10546687,0.09093604,0.0
0.07076492,0.0036886209,0.003503061,0.0055236313,0.046830617,0.07253532,0.048887223,0.019254489,0.0
0.12473374,0.00306541,0.0032399276,0.0059346478,0.09516431,0.13317052,0.048887223,0.016632993,0.0
0.12473374,0.00306541,0.0032399276,0.007111959,0.09516431,0.13317052,0.048887223,0.016632993,0.0
0.12864563,0.003232423,0.0032399276,0.007111959,0.11310698,0.1328677,0.04297494,0.015659316,0.0
0.10650657,0.003232423,0.0038251309,0.0076232306,0.0926199,0.12723121,0.041751206,0.015082807,0.0
0.11648461,0.003232423,0.0029108413,0.008615106,0.09618991,0.11766111,0.041751206,0.013842248,0.0
0.11648461,0.0036987697,0.0025714694,0.008615106,0.096165285,0.12723121,0.042959277,0.013639355,0.0
0.11648461,0.003909682,0.0017179775,0.005203231,0.096165285,0.11462147,0.042959277,0.01209941,0.0
0.08435646,0.003909682,0.0017179775,0.005063722,0.06751756,0.07879001,0.03740246,0.01209941,0.0
0.039999884,0.003909682,0.003584255,0.005063722,0.02729954,0.035937898,0.013055632,0.0076444387,0.0
0.023738272,0.013251732,0.0080825975,0.008147684,0.014441047,0.019208325,0.0108698085,0.00650458,0.0
0.02055066,0.013801916,0.013505485,0.008830526,0.014441047,0.015417703,0.010716405,0.00632482,0.0
0.02055066,0.0144816665,0.014012178,0.008147684,0.010346714,0.0150981005,0.008644698,0.0061109047,0.0
0.019104864,0.013801916,0.013505485,0.0023452903,0.009319383,0.006243278,0.008145883,0.005223577,0.0
0.0069300747,0.0075831437,0.0023531888,0.0011619101,0.004384107,0.0047679883,0.00547781,0.004821066,0.0
0.0051354086,0.0039916346,0.0017796314,0.0010556785,0.002411896,0.004500418,0.004820601,0.0047652633,0.0
0.0043743346,0.0021323746,0.0014527988,0.0007183397,0.0018226359,0.0035952262,0.004722485,0.004619762,0.0
0.0033842095,0.0014016638,0.0006166291,0.00046711144,0.0014864348,0.0034154395,0.003961566,0.004041004,0.0
0.0031375727,0.00082029734,0.00041905374,0.00046711144,0.0014746286,0.0029297739,0.003804095,0.0039395113,0.0
0.0026335195,0.00082029734,0.00041905374,0.00030254837,0.0013207658,0.0026391023,0.0034092495,0.0029529992,0.0
0.0024598113,0.0003882253,0.0004167698,0.00030254837,0.00091571076,0.0024835465,0.00300465,0.0027725364,0.0
0.0020867956,0.0006381052,0.00031869407,0.00030254837,0.0008411279,0.0020171248,0.0025645,0.0027639633,0.0
0.0020463397,0.0005607034,0.00023032962,0.00023679016,0.00066368765,0.0018030886,0.0024926956,0.0023431526,0.0
0.0017690917,0.0005607034,0.00023032962,0.00021162146,0.0006587796,0.0016497329,0.0024701382,0.002163956,0.0
0.0015194645,0.0005130609,0.00023032962,0.00021162146,0.00066368765,0.0015250844,0.0019416078,0.001845739,0.0
0.0014541396,0.0003904504,0.0002162989,0.00021267524,0.00052804325,0.0013986878,0.0018490109,0.0017410101,0.0
0.0012660244,0.00041624866,0.00017266159,0.00024856746,0.00053550396,0.001254757,0.0015351645,0.0015053311,0.0
0.0010666626,0.00026478522,0.00014747652,0.00024856746,0.00052804325,0.0011396195,0.0014756159,0.0011880496,0.0
0.0010110381,0.00026478522,0.00016056414,0.00021083833,0.0004146985,0.000955992,0.0012445744,0.0010483566,0.0
0.00081789325,0.00025556135,0.00013382938,0.00017948572,0.00039923622,0.0008031633,0.001070764,0.00089166436,0.0
0.00073107675,0.00021320397,0.00016056414,0.00017948572,0.00030555637,0.0006675495,0.0009440665,0.00087266974,0.0
0.00063356006,0.00017546845,0.00015334957,0.00014686504,0.00030227826,0.00062775397,0.0008075002,0.00066423183,0.0
0.0005882917,0.00017546845,0.00015334957,0.00014686504,0.00030555637,0.00060037785,0.0006328391,0.00059526536,0.0
0.0005078816,0.00017546845,9.636379e-05,0.00014686504,0.00030227826,0.0005398988,0.0005403334,0.0004548928,0.0
0.00039161567,0.00013025814,9.636379e-05,0.00013130787,0.00024554384,0.00036441252,0.00037892803,0.00042751647,0.0
0.0003266778,0.00016227335,8.676373e-05,0.000120616816,0.00018556416,0.0003304438,0.0003525642,0.00034943045,0.0
