loudness,sub_bass,bass,low_mid,mid,high_mid,presence,brilliance,pulse
0.3544301,0.017280562,0.05603486,0.16875051,0.18923426,0.01716418,0.007957342,0.013876503,0.0
0.37925816,0.019563532,0.048921645,0.16875051,0.2593876,0.11062193,0.03414827,0.073517635,1.0
0.4620598,0.019563532,0.03505355,0.16805923,0.56658846,0.1482885,0.037502572,0.073517635,0.0
0.4620598,0.011592609,0.03505355,0.103208,0.56658846,0.14111836,0.037502572,0.055882122,0.0
0.30494946,0.011592609,0.050064117,0.093830384,0.2722647,0.14111836,0.06808047,0.055882122,0.0
0.24167164,0.011592609,0.06582582,0.06842591,0.18679465,0.11665576,0.06808047,0.11034145,0.0
0.16807841,0.009370509,0.050064117,0.06842591,0.10816915,0.07751428,0.10095328,0.11034145,0.0
0.16807841,0.009370509,0.08667311,0.10643684,0.10816915,0.055679668,0.10095328,0.056719128,0.0
0.41033664,0.023666976,0.18219422,0.10643684,0.30104163,0.055679668,0.10095328,0.04957028,1.0
0.41033664,0.023666976,0.18219422,0.11424671,0.30104163,0.15808482,0.05677781,0.04897126,0.0
0.32371882,0.004127231,0.20262577,0.09389128,0.15188448,0.15808482,0.05543522,0.039039303,0.0
0.31380597,0.003618435,0.1843138,0.087187566,0.14989214,0.13044672,0.047261413,0.029789446,0.0
0.26866248,0.003414827,0.18770732,0.087187566,0.10399649,0.05862267,0.034812648,0.01490908,0.0
0.26866248,0.003414827,0.18770732,0.08741875,0.10399649,0.05862267,0.034812648,0.01490908,0.0
0.32325372,0.014786251,0.18770732,0.08741875,0.15681815,0.07182962,0.04252418,0.032030173,1.0
0.32325372,0.014786251,0.16482924,0.09059874,0.15681815,0.07182962,0.04252418,0.032030173,0.0
0.29741257,0.0028007054,0.149461,0.0807949,0.11356715,0.06099351,0.028940426,0.030349735,0.0
0.24032012,0.0022071253,0.14737135,0.07349743,0.10938878,0.028210018,0.015215568,0.008992953,0.0
0.18889706,0.0018054142,0.14089324,0.026166469,0.0808389,0.0054878807,0.0017198458,0.0010416392,0.0
0.18325892,0.0017645521,0.13655378,0.026134608,0.065485805,0.0054619275,0.0017198458,0.0006519763,0.0
0.15604219,0.0011824135,0.07912526,0.026134608,0.064482436,0.0040468653,0.0012944703,0.0006519763,0.0
0.14723916,0.0011824135,0.07912526,0.026134608,0.05856146,0.0033249124,0.0016569258,0.0007526122,0.0
0.14723916,0.0027295297,0.095393606,0.033119455,0.05566469,0.0033249124,0.0016569258,0.0007627935,0.0
0.14723916,0.005793544,0.095393606,0.033119455,0.049987886,0.0055465763,0.0025219053,0.0012950866,0.0
0.09742026,0.002854093,0.105387956,0.032940663,0.022021823,0.0055465763,0.0025219053,0.0012950866,0.0
0.086420365,0.002854093,0.0991585,0.032161634,0.01048812,0.003053701,0.0012208823,0.00071603,0.0
0.086420365,0.0028250497,0.0991585,0.032161634,0.01048812,0.003053701,0.0012208823,0.00071603,0.0
0.13347572,0.0028250497,0.0991585,0.062953345,0.09111913,0.017360331,0.022323782,0.009438491,1.0
0.37792858,0.013651747,0.089193866,0.13632403,0.25467804,0.07714878,0.046225842,0.013746575,1.0
0.4076227,0.013651747,0.06980975,0.13632403,0.30618453,0.08708623,0.07833946,0.035265155,0.0
0.4076227,0.0018839253,0.065465674,0.106627725,0.33432087,0.07714878,0.053134788,0.034581494,1.0
0.37566337,0.0010833094,0.06980975,0.08709895,0.33432087,0.071986906,0.053134788,0.034581494,0.0
0.3032281,0.0010833094,0.07471788,0.08709895,0.15291621,0.050154734,0.041978892,0.034581494,0.0
0.3032281,0.0040801554,0.07471788,0.10270909,0.15291621,0.050154734,0.03927504,0.043394167,1.0
0.39994365,0.0041480497,0.07471788,0.12117409,0.23056617,0.052470747,0.041978892,0.04552624,0.0
0.4499301,0.0062756147,0.18617626,0.20635907,0.33319938,0.052470747,0.04957344,0.043394167,0.0
0.4499301,0.0062756147,0.18617626,0.21009827,0.33319938,0.04848148,0.061909314,0.03389906,0.0
0.41855586,0.0062756147,0.18515946,0.23199007,0.29664338,0.04711992,0.061909314,0.029154949,0.0
0.31484926,0.002774118,0.17199756,0.21009827,0.15156302,0.04711992,0.07426899,0.029154949,0.0
0.21096179,0.0032526022,0.17503914,0.09309088,0.05557465,0.07641198,0.13477466,0.20447063,1.0
0.21096179,0.0032526022,0.17199756,0.09309088,0.05557465,0.07641198,0.13477466,0.20447063,0.0
0.3910348,0.006905359,0.119994655,0.15504356,0.22799824,0.060778797,0.05714439,0.018463587,0.0
0.403448,0.006905359,0.102909826,0.15504356,0.24997272,0.053035744,0.027723948,0.009682588,0.0
0.403448,0.0018603673,0.102909826,0.13150328,0.24997272,0.053035744,0.027723948,0.009682588,0.0
0.34643143,0.0014182227,0.10847547,0.06220686,0.17252356,0.053035744,0.027723948,0.009080796,0.0
0.2563607,0.0014182227,0.10847547,0.047040053,0.17252356,0.06860701,0.05065102,0.027814819,0.0
0.25130022,0.004553952,0.071402006,0.041324213,0.19112003,0.06860701,0.10615266,0.06773972,1.0
0.2563607,0.009114987,0.071402006,0.041324213,0.23536113,0.06860701,0.1274186,0.06773972,0.0
0.4051632,0.009114987,0.21353284,0.0718551,0.3348386,0.055381104,0.1274186,0.021244723,0.0
0.4051632,0.005683904,0.21353284,0.08300654,0.3348386,0.0234752,0.03567176,0.0126262875,0.0
0.40152085,0.005683904,0.19746077,0.08300654,0.2831504,0.009933349,0.02263261,0.009056272,0.0
0.19281225,0.006802427,0.18519343,0.08300654,0.06886337,0.009933349,0.02263261,0.009056272,0.0
0.19281225,0.008711511,0.19746077,0.14532092,0.06886337,0.054128263,0.051469047,0.026067363,1.0
0.31157538,0.031181842,0.18519343,0.13035144,0.19507447,0.054128263,0.051469047,0.026067363,0.0
0.31157538,0.031181842,0.12443126,0.13035144,0.19507447,0.041402135,0.04124785,0.012997469,0.0
0.37513515,0.0028678973,0.07751924,0.09629499,0.24019156,0.025620608,0.02491208,0.012997469,0.0
0.2997474,0.0020245695,0.07751924,0.073693514,0.17332111,0.020793457,0.02491208,0.017707441,0.0
0.2997474,0.0018742994,0.090124756,0.03799221,0.15258452,0.014890379,0.040343948,0.15283597,1.0
0.25590804,0.0018742994,0.09484043,0.03305565,0.13633786,0.014890379,0.040343948,0.15283597,0.0
0.22053817,0.01311256,0.090124756,0.0232167,0.13069424,0.015964892,0.040343948,0.100312926,0.0
0.22053817,0.01311256,0.09484043,0.03305565,0.13633786,0.0845703,0.022727283,0.022773432,1.0
0.2730565,0.011698401,0.1752871,0.09041285,0.16707543,0.0845703,0.021818073,0.02344168,0.0
0.2730565,0.009555481,0.19325721,0.1240275,0.16707543,0.030068403,0.020705227,0.022773432,0.0
0.25826403,0.008605575,0.19325721,0.09782748,0.13626216,0.016889725,0.01610826,0.012287475,0.0
0.199836,0.007477078,0.1722673,0.09782748,0.08339403,0.008318711,0.004722188,0.0050155004,0.0
0.16878507,0.0023003547,0.16439553,0.06898268,0.057589848,0.005251597,0.003993177,0.004008517,0.0
0.16878507,0.0023003547,0.1722673,0.06898268,0.057589848,0.005251597,0.003993177,0.004008517,0.0
0.13731161,0.0048524747,0.12192066,0.06898268,0.05882675,0.033327162,0.013542563,0.00636424,1.0
0.13731161,0.0048524747,0.12192066,0.057475965,0.05882675,0.033327162,0.032845538,0.026026981,0.0
0.12992786,0.0006303647,0.10742035,0.042165183,0.058269728,0.0144130355,0.032845538,0.026026981,0.0
0.12370313,0.0005798626,0.10655517,0.037373584,0.044872202,0.006229166,0.009477657,0.0046908706,0.0
0.12167716,0.0006303647,0.1058127,0.03611462,0.040569168,0.004179353,0.0065131276,0.0046908706,0.0
0.10972442,0.0014790396,0.10284065,0.0343084,0.040569168,0.004179353,0.0065131276,0.0068303114,0.0
0.10972442,0.008203802,0.10284065,0.0343084,0.04750037,0.014817878,0.034117844,0.015770944,1.0
0.12460419,0.008203802,0.10184396,0.051898096,0.04881021,0.015987348,0.04838774,0.017258422,0.0
0.12502354,0.008203802,0.14630485,0.051898096,0.04881021,0.015987348,0.04838774,0.017258422,0.0
0.12460419,0.013006987,0.12069303,0.04605217,0.031967144,0.011529829,0.024700055,0.013942226,0.0
0.12502354,0.013006987,0.12069303,0.045167807,0.014559175,0.011529829,0.024700055,0.013942226,0.0
0.15686925,0.0034114323,0.109156966,0.04605217,0.014559175,0.013813509,0.07889072,0.22999626,1.0
0.32386807,0.0034114323,0.109156966,0.082185514,0.074075915,0.0802742,0.13276397,0.22999626,1.0
0.4889251,0.021101972,0.107915126,0.13814901,0.39848608,0.102406345,0.13276397,0.050581016,0.0
0.4889251,0.021101972,0.0599543,0.13814901,0.39848608,0.102406345,0.08537693,0.03093438,0.0
0.4889251,0.0024609978,0.0599543,0.07041229,0.39848608,0.08265001,0.08537693,0.01994154,0.0
0.381766,0.000991455,0.06585074,0.06955986,0.35747617,0.08265001,0.12956427,0.01994154,1.0
0.381766,0.000991455,0.06585074,0.062052015,0.35747617,0.1678678,0.19327833,0.046788372,0.0
0.32842392,0.0017293402,0.037549667,0.058752432,0.30017704,0.17915809,0.12956427,0.064394765,0.0
0.32842392,0.00782255,0.037549667,0.058752432,0.30017704,0.17915809,0.14904115,0.070008464,0.0
0.25892904,0.010640557,0.13165398,0.10185386,0.21044861,0.08872161,0.12412894,0.064394765,0.0
0.2897043,0.010640557,0.14002809,0.10473684,0.14778367,0.036429796,0.038207047,0.06474115,0.0
0.2897043,0.005816547,0.13543005,0.10473684,0.14778367,0.036429796,0.023949608,0.029117806,1.0
0.29440525,0.004706944,0.13543005,0.06325378,0.14778367,0.036429796,0.02219085,0.029117806,0.0
0.31778783,0.005816547,0.13543005,0.06325378,0.25487664,0.047729965,0.02219085,0.018426431,0.0
0.31778783,0.017453635,0.12515788,0.17469707,0.27525473,0.058509473,0.07444668,0.018426431,1.0
0.43138486,0.017453635,0.075214304,0.18037637,0.27525473,0.07682072,0.07444668,0.018426431,0.0
0.43138486,0.0015459477,0.07451921,0.19111866,0.2563604,0.09404447,0.07444668,0.03000783,0.0
0.40371343,0.0009454136,0.075214304,0.19111866,0.25631866,0.09404447,0.15235716,0.03000783,0.0
0.37058005,0.0009454136,0.075535886,0.12966812,0.20161813,0.09404447,0.15235716,0.03000783,0.0
0.3513089,0.0013549831,0.075535886,0.12838961,0.21728005,0.035401598,0.053490527,0.012214172,0.0
0.3513089,0.008895752,0.075535886,0.12966812,0.21536393,0.031015264,0.031876866,0.012214172,0.0
0.3513089,0.010441903,0.13650727,0.19350863,0.21536393,0.031015264,0.031876866,0.016119013,1.0
0.3185175,0.008895752,0.17841208,0.19451752,0.1599364,0.050024148,0.078075714,0.02942507,1.0
0.30916724,0.0056130053,0.16059887,0.19451752,0.13705659,0.050024148,0.078075714,0.038693525,0.0
0.2881784,0.0026770204,0.16059887,0.1703732,0.09566314,0.0312771,0.057574797,0.02942507,0.0
0.21856888,0.0026770204,0.15518719,0.14899158,0.055603594,0.03021217,0.02358758,0.02180174,0.0
0.21856888,0.0027002746,0.15251608,0.14899158,0.055603594,0.03021217,0.02358758,0.02180174,0.0
0.3095396,0.0044955015,0.096055955,0.12510079,0.18573794,0.022948077,0.015963174,0.0077972338,1.0
0.3095396,0.0044955015,0.096055955,0.12510079,0.18573794,0.057594962,0.042022478,0.028230917,0.0
0.28708425,0.0044111866,0.09648977,0.07023131,0.15534532,0.057594962,0.042022478,0.028230917,0.0
0.28708425,0.0044111866,0.10344458,0.07023131,0.15534532,0.057594962,0.051161487,0.028230917,0.0
0.28487,0.017477987,0.10619229,0.11878871,0.15534532,0.039486084,0.051161487,0.020759864,0.0
0.23142087,0.017477987,0.10619229,0.11878871,0.08670148,0.019320171,0.045808364,0.017976144,0.0
0.23142087,0.025409065,0.10619229,0.14358401,0.08670148,0.019320171,0.045808364,0.017976144,0.0
0.31414965,0.03020207,0.095516294,0.10658572,0.27683923,0.031550087,0.054443877,0.03531133,1.0
0.31414965,0.03020207,0.064210854,0.101184644,0.27683923,0.031550087,0.054443877,0.03531133,0.0
0.1822503,0.0084968805,0.060416956,0.03531214,0.17590901,0.026411552,0.043221727,0.032341573,0.0
0.12325128,0.0052918596,0.049996525,0.02954336,0.10486938,0.026411552,0.043221727,0.032341573,0.0
0.12325128,0.0046787956,0.049996525,0.02954336,0.068802685,0.06254189,0.04376894,0.0469358,1.0
0.14001632,0.0046787956,0.04349345,0.033009008,0.068802685,0.06254189,0.04376894,0.0469358,0.0
0.32363686,0.0049900585,0.044130493,0.256473,0.17639363,0.04618339,0.037955154,0.017822875,0.0
0.32363686,0.0049900585,0.04349345,0.256473,0.27638945,0.04618339,0.02590809,0.017822875,1.0
0.2980963,0.003212772,0.04280699,0.19919349,0.27638945,0.04301575,0.024555271,0.022874383,0.0
0.26032102,0.0019688238,0.04280699,0.17907527,0.2355078,0.041855555,0.020666592,0.022874383,0.0
0.24451667,0.0019688238,0.044647586,0.17867729,0.18602087,0.012593334,0.011660344,0.004586095,0.0
0.18001117,0.0035459793,0.044647586,0.140279,0.092114486,0.012593334,0.011338261,0.004586095,0.0
0.14969489,0.010211246,0.05570139,0.10703598,0.083832376,0.019153511,0.011338261,0.009276645,0.0
0.10094674,0.010211246,0.06557702,0.041238867,0.063325144,0.045716476,0.03332989,0.02623742,1.0
0.07120904,0.006563144,0.06557702,0.02286181,0.051887386,0.045716476,0.03332989,0.02623742,0.0
0.07120904,0.006563144,0.05911784,0.02286181,0.051887386,0.024386842,0.030362688,0.010086803,0.0
0.18179864,0.0040456764,0.05911784,0.032566976,0.13882048,0.024386842,0.030362688,0.010086803,0.0
0.18179864,0.0048153605,0.053131007,0.032566976,0.13882048,0.04676195,0.051694747,0.077155724,1.0
0.24319729,0.0048153605,0.04619557,0.08973169,0.25057578,0.060903903,0.06009851,0.077155724,0.0
0.3522499,0.0056398595,0.0438722,0.33996052,0.20049447,0.060903903,0.0523365,0.07614967,0.0
0.3522499,0.0056398595,0.040711623,0.33996052,0.21128829,0.060903903,0.06009851,0.040532302,0.0
0.3515575,0.0030797431,0.037461273,0.31089914,0.20049447,0.05649187,0.0523365,0.0136491,0.0
0.3456136,0.0026018699,0.037461273,0.28773347,0.19906051,0.05649187,0.04625912,0.0136491,0.0
0.32378417,0.0026018699,0.03398264,0.2902858,0.19041215,0.05649187,0.034470163,0.0136491,0.0
0.30822217,0.0061578476,0.037674736,0.28773347,0.16430855,0.06527183,0.04625912,0.027206002,0.0
0.25804755,0.012198103,0.038305286,0.22672135,0.13304567,0.04490574,0.040768612,0.010119339,1.0
0.19771984,0.012198103,0.07853803,0.20859633,0.10494506,0.042235363,0.040768612,0.036286343,0.0
0.19771984,0.012198103,0.07853803,0.09304205,0.10494506,0.042235363,0.040768612,0.06670326,0.0
0.19756912,0.006577088,0.06644392,0.048613813,0.10558426,0.042235363,0.034752246,0.06670326,0.0
0.19756912,0.0060558664,0.058730356,0.0454839,0.10558426,0.023397295,0.027411358,0.014598484,0.0
0.19756912,0.0060558664,0.058730356,0.0454839,0.10558426,0.023397295,0.027411358,0.014598484,0.0
0.28598997,0.011123747,0.05703372,0.23919088,0.1655598,0.18674242,0.13329595,0.09841244,1.0
0.30233714,0.011123747,0.059970297,0.23919088,0.1655598,0.18674242,0.26394665,0.20760365,0.0
0.30233714,0.0019570182,0.03809643,0.18680039,0.13079669,0.12279122,0.13329595,0.27770346,0.0
0.26953042,0.0019570182,0.03809643,0.15757218,0.10494221,0.0358736,0.11254546,0.27770346,0.0
0.21311076,0.0027908904,0.037399128,0.14290646,0.09292016,0.033892184,0.09461081,0.22582014,0.0
0.21311076,0.0033502276,0.03415439,0.14290646,0.09292016,0.0358736,0.07120313,0.0622914,0.0
0.40845567,0.010951325,0.03415439,0.15534876,0.42860132,0.08065085,0.07120313,0.05132412,1.0
0.40845567,0.012712246,0.10711015,0.15534876,0.42860132,0.10210644,0.1188251,0.0622914,0.0
0.263385,0.013357005,0.10711015,0.103364766,0.26465744,0.10210644,0.1188251,0.05132412,0.0
0.134882,0.012712246,0.07274397,0.059754487,0.11553253,0.024357311,0.025222385,0.0062117553,0.0
0.134882,0.005356978,0.06634147,0.04592283,0.11553253,0.024357311,0.025222385,0.0062117553,0.0
0.3048979,0.005356978,0.07274397,0.04592283,0.41627175,0.07389543,0.11871895,0.09778798,1.0
0.3167289,0.028997201,0.062921785,0.2524329,0.41627175,0.19146824,0.14224607,0.09778798,1.0
0.3167289,0.028997201,0.059625417,0.2524329,0.21364285,0.19146824,0.14224607,0.10341267,0.0
0.3167289,0.014104237,0.045579135,0.2524329,0.21364285,0.13340981,0.14143912,0.08448935,0.0
0.31674305,0.0037787976,0.044622466,0.23126958,0.19915196,0.095836185,0.09498587,0.069092974,0.0
0.31674305,0.0037787976,0.044622466,0.22976696,0.18752424,0.087823674,0.06293898,0.012413777,0.0
0.24179792,0.0048632524,0.06338705,0.21932517,0.17186311,0.087823674,0.06293898,0.012413777,0.0
0.24179792,0.06283944,0.06338705,0.14552276,0.093932405,0.17480087,0.2359106,0.11555051,1.0
0.23450172,0.06283944,0.03833812,0.06716845,0.07572917,0.20613368,0.23647054,0.1180494,0.0
0.24824134,0.028545503,0.026200071,0.06716845,0.07572917,0.20613368,0.23647054,0.1180494,0.0
0.365012,0.011716342,0.016120808,0.086273454,0.27578416,0.1475817,0.07527626,0.030381473,0.0
0.38282543,0.01170771,0.016120808,0.086273454,0.28512388,0.057223912,0.03787677,0.017091326,0.0
0.38282543,0.008631666,0.018037023,0.058480047,0.27578416,0.050238613,0.03787677,0.013157916,0.0
0.34329143,0.006193921,0.018037023,0.046458963,0.24282464,0.050238613,0.03787677,0.011038202,0.0
0.28325266,0.0037829655,0.018037023,0.04018264,0.23008248,0.031629343,0.020582194,0.0060253777,0.0
0.1721328,0.0037829655,0.019389106,0.028100427,0.115191095,0.015173628,0.009491638,0.00459549,0.0
0.052993916,0.0065377657,0.019389106,0.024944784,0.04076018,0.006549178,0.0036890977,0.0011241253,0.0
0.0335374,0.0065377657,0.0057118502,0.0095023485,0.031144772,0.0043392675,0.002517761,0.0011032125,0.0
0.018949429,0.005257001,0.0057118502,0.0043398766,0.017908938,0.0038319356,0.0021311312,0.000905694,0.0
0.018949429,0.005257001,0.0069420696,0.0043398766,0.017908938,0.0035214706,0.0021311312,0.000905694,0.0
0.034635536,0.01147446,0.011219697,0.016958993,0.021018146,0.0038319356,0.002449326,0.00116286,0.0
0.07155931,0.01147446,0.011219697,0.05427639,0.028096255,0.011402651,0.04336792,0.028169192,1.0
0.16663031,0.0058427677,0.020832114,0.07708058,0.16499205,0.020946084,0.07213456,0.11098611,0.0
0.35361022,0.005240415,0.008752234,0.10815291,0.4290689,0.11443732,0.08117384,0.13741134,1.0
0.358523,0.0021740564,0.008909121,0.10829499,0.4290689,0.1729081,0.15269668,0.13741134,0.0
0.358523,0.0021740564,0.008909121,0.10829499,0.39254907,0.1729081,0.15269668,0.13741134,0.0
0.29705644,0.0021740564,0.008909121,0.11066601,0.26828802,0.15288362,0.13246062,0.13074443,0.0
0.25133592,0.0023174558,0.0033571108,0.11066601,0.19883382,0.08501432,0.073984,0.041338466,0.0
0.2464324,0.003673093,0.0033571108,0.095114335,0.15700787,0.06200045,0.06931368,0.012668795,0.0
0.19594556,0.0069766473,0.015870614,0.047265053,0.1389087,0.043984957,0.051795594,0.00589665,0.0
0.094897024,0.010482596,0.015870614,0.040924784,0.050892886,0.009032292,0.008114285,0.0020858818,0.0
0.053205837,0.0069766473,0.01414875,0.021569544,0.021217609,0.009032292,0.007814466,0.0020858818,0.0
0.053205837,0.0062510353,0.0050991667,0.021569544,0.021217609,0.015195393,0.007814466,0.0039747837,0.0
0.13882141,0.0007074233,0.0050991667,0.068504125,0.045582745,0.08827157,0.028221194,0.029059105,1.0
0.15873536,0.000640655,0.0047601876,0.068504125,0.045582745,0.08827157,0.12825376,0.16351782,1.0
0.17145927,0.000640655,0.004498105,0.03404993,0.039751876,0.052919555,0.12825376,0.27427828,0.0
0.21366319,0.000640655,0.004498105,0.03404993,0.039751876,0.052919555,0.12628233,0.27427828,0.0
0.43723625,0.0026584475,0.004498105,0.07682035,0.525057,0.26657107,0.12628233,0.09026096,1.0
0.47902173,0.0026584475,0.00183528,0.07682035,0.525057,0.26657107,0.23690043,0.08236577,0.0
0.47902173,0.0010002493,0.0015174368,0.0351287,0.49752426,0.21985583,0.23690043,0.059353102,0.0
0.28110072,0.0008127815,0.0013438902,0.012728291,0.3277263,0.06260837,0.06602592,0.03753738,0.0
0.23109362,0.0008127815,0.0012262845,0.008851508,0.1977278,0.03286398,0.034282472,0.012342486,0.0
0.23109362,0.0009941806,0.0012041042,0.008851508,0.1977278,0.03286398,0.034282472,0.012342486,0.0
0.23109362,0.0009941806,0.0012262845,0.040780492,0.1977278,0.06958004,0.08782488,0.012342486,1.0
0.22450441,0.0009941806,0.0016751948,0.049739003,0.17492272,0.06990775,0.08782488,0.023517212,0.0
0.22450441,0.0017160086,0.0027741843,0.049739003,0.17492272,0.09917398,0.08782488,0.023517212,0.0
0.22450441,0.0017160086,0.0027741843,0.049739003,0.17492272,0.09917398,0.06652287,0.04978052,0.0
0.13109964,0.0015243365,0.0027741843,0.01773039,0.037556615,0.052088473,0.07569729,0.18125811,0.0
0.13109964,0.0015243365,0.0053058392,0.01773039,0.037556615,0.045624815,0.07569729,0.19412418,0.0
0.28019655,0.0027391643,0.0069996193,0.062485274,0.13922177,0.052088473,0.09181959,0.19412418,0.0
0.36603588,0.0027391643,0.0069996193,0.062485274,0.2083102,0.36798003,0.41683027,0.12103053,1.0
0.36603588,0.0027391643,0.0044196583,0.06561626,0.2083102,0.36798003,0.41683027,0.09363928,0.0
0.22361676,0.0025451796,0.0023234573,0.057764597,0.16409196,0.13173807,0.27485356,0.046501547,0.0
0.18799017,0.0024064372,0.002030051,0.06974287,0.13942435,0.043323137,0.06928173,0.027503232,0.0
0.18799017,0.0019034961,0.0019394228,0.08584184,0.13942435,0.043323137,0.06928173,0.027503232,0.0
0.23726034,0.0024064372,0.0019394228,0.08584184,0.17562692,0.106392086,0.23713225,0.034662172,1.0
0.23726034,0.0027509849,0.0019394228,0.056525107,0.17562692,0.106392086,0.23713225,0.034662172,0.0
0.1181265,0.0027509849,0.0017813345,0.017440492,0.10018122,0.09927439,0.09498382,0.029015198,0.0
0.1181265,0.002599234,0.0017813345,0.011885403,0.10018122,0.09927439,0.09498382,0.029015198,0.0
0.3497638,0.002599234,0.0019101531,0.011885403,0.31747255,0.31934425,0.1574936,0.044129975,1.0
0.36585122,0.002641045,0.0044232206,0.024825418,0.31747255,0.38701808,0.20100342,0.044717677,0.0
0.36585122,0.0064821974,0.0045571625,0.028815161,0.30010623,0.41580108,0.39439568,0.075146146,0.0
0.33819452,0.028416788,0.054167043,0.06700119,0.14002712,0.41580108,0.39439568,0.10008229,0.0
0.32460925,0.028416788,0.32767382,0.06700119,0.10689998,0.34886208,0.268173,0.10008229,0.0
0.2904616,0.017329155,0.35629103,0.049000032,0.06846899,0.042522486,0.06433457,0.04430899,0.0
0.26931018,0.010028758,0.35629103,0.049000032,0.06846899,0.042522486,0.05561167,0.04430899,1.0
0.22965406,0.007946837,0.27017212,0.112647764,0.072849475,0.05239876,0.05561167,0.04673365,0.0
0.21503761,0.007946837,0.25220633,0.112647764,0.07640335,0.07287103,0.035553392,0.04673365,0.0
0.21503761,0.043075193,0.14989857,0.116390586,0.096842624,0.07287103,0.023841284,0.021977328,0.0
0.25428206,0.043075193,0.1494173,0.21117681,0.15101245,0.06300824,0.023841284,0.021977328,0.0
0.25428206,0.0043412624,0.11175129,0.21506424,0.16171262,0.05530856,0.06067993,0.038475562,0.0
0.24990611,0.0028628153,0.10603893,0.21117681,0.15101245,0.06300824,0.07242997,0.039934956,0.0
0.24990611,0.002462945,0.10603893,0.2202017,0.15429556,0.06931063,0.07529037,0.04523939,0.0
0.24990611,0.0016113195,0.11360762,0.19518115,0.14865771,0.06931063,0.0978145,0.04523939,0.0
0.27569932,0.002462945,0.12027584,0.31830424,0.15429556,0.10043566,0.10341022,0.12808985,0.0
0.24060772,0.111968435,0.2002388,0.17835924,0.14205483,0.065005824,0.10341022,0.12808985,0.0
0.35268897,0.111968435,0.2002388,0.16169941,0.18999486,0.16322602,0.2631746,0.089897715,0.0
0.27495402,0.04242905,0.087721005,0.13487363,0.15336913,0.3543288,0.2365633,0.089897715,1.0
0.27495402,0.030670116,0.05150257,0.047503453,0.15336913,0.3543288,0.2365633,0.089897715,0.0
0.16399983,0.0053742444,0.021002987,0.015797809,0.12394888,0.06405467,0.100678265,0.020185953,0.0
0.16399983,0.0053742444,0.021002987,0.015797809,0.12394888,0.06405467,0.100678265,0.020185953,0.0
0.3411069,0.029930811,0.027448311,0.22907577,0.30825117,0.089261,0.37932003,0.07398861,1.0
0.3411069,0.029930811,0.027448311,0.22907577,0.30825117,0.089261,0.37932003,0.07398861,0.0
0.3411069,0.0021325117,0.025896015,0.22907577,0.30825117,0.089261,0.2668431,0.04852891,0.0
0.24839354,0.002050073,0.025896015,0.22841847,0.18073635,0.043496814,0.056243636,0.01777906,1.0
0.24839354,0.0021325117,0.03048532,0.22841847,0.18073635,0.07748765,0.12774289,0.04852891,0.0
0.23569334,0.008602163,0.03239703,0.21556681,0.16071612,0.043496814,0.056243636,0.01777906,0.0
0.23569334,0.015032801,0.038643777,0.10553706,0.16071612,0.07748765,0.10965253,0.08434042,0.0
0.46843776,0.015032801,0.18285616,0.10197392,0.44026852,0.12550133,0.10965253,0.08434042,1.0
0.46843776,0.008896943,0.18285616,0.10197392,0.44026852,0.12550133,0.10965253,0.08434042,0.0
0.30880094,0.005453571,0.1771545,0.092878506,0.20328169,0.03793565,0.048998866,0.026972365,0.0
0.16841923,0.005453571,0.14141333,0.039422434,0.09932476,0.015075859,0.018609006,0.010417013,0.0
0.16841923,0.0072934576,0.13514864,0.039422434,0.09932476,0.015075859,0.018609006,0.010417013,0.0
0.26518986,0.015446975,0.11774884,0.20944579,0.15599966,0.05337812,0.1267944,0.086035095,1.0
0.4244389,0.015446975,0.07745757,0.21302608,0.329697,0.09027145,0.14104861,0.086035095,0.0
0.4244389,0.0029221512,0.061888687,0.21747361,0.329697,0.09027145,0.14104861,0.086035095,0.0
0.4124281,0.0014359812,0.050563153,0.21747361,0.33627188,0.069191456,0.16067958,0.14902793,0.0
0.3907018,0.0014359812,0.050563153,0.21747361,0.33627188,0.069191456,0.16067958,0.14902793,1.0
0.3907018,0.001976698,0.054759998,0.21795553,0.33627188,0.069191456,0.16067958,0.10257115,0.0
0.3907018,0.02484398,0.07135408,0.15914781,0.38616663,0.16149941,0.13140894,0.07178819,0.0
0.5161785,0.07965502,0.27670413,0.15877299,0.24866706,0.16149941,0.13140894,0.061602183,1.0
0.5161785,0.07965502,0.27670413,0.09883616,0.24866706,0.16149941,0.17475414,0.061602183,0.0
0.22458793,0.02047737,0.13909058,0.08121316,0.12171562,0.08162899,0.17475414,0.046542678,0.0
0.1928492,0.015327118,0.047562387,0.044509254,0.12171562,0.08162899,0.15223771,0.046542678,0.0
0.17570873,0.0063586603,0.042639952,0.013791508,0.12171562,0.065138824,0.12867568,0.046542678,0.0
0.1928492,0.0063586603,0.047562387,0.013791508,0.13888043,0.15395637,0.12867568,0.07996656,0.0
0.3918683,0.021199143,0.047195863,0.20544831,0.4886936,0.119771495,0.24932484,0.08588541,1.0
0.3918683,0.021199143,0.047195863,0.20544831,0.4886936,0.119771495,0.24932484,0.08588541,0.0
0.29873234,0.003913817,0.030183174,0.17757756,0.22839741,0.08036788,0.10149914,0.14950603,0.0
0.29873234,0.0013918388,0.026483938,0.15949617,0.22839741,0.08036788,0.10149914,0.12977634,1.0
0.29873234,0.0013918388,0.026483938,0.15949617,0.22839741,0.08036788,0.10149914,0.12977634,0.0
